aid,ts,type,session
178986,1659525337209,clicks,461
1434982,1659525533977,clicks,461
178986,1659525567003,clicks,461
1606740,1659796642352,clicks,461
1295194,1659796977157,clicks,461
1295194,1659810344427,clicks,461
550399,1659823454165,clicks,461
496233,1659823539840,clicks,461
496233,1659823560691,clicks,461
1295194,1659823570073,clicks,461
1232402,1659823604574,clicks,461
1295194,1659823638867,clicks,461
1295194,1659823689583,clicks,461
1606740,1660072692934,clicks,461
1606740,1660074145473,clicks,461
1247930,1660154250074,clicks,461
1606740,1660154261979,clicks,461
1295194,1660157787779,clicks,461
1606740,1660732106348,clicks,461
1257092,1661072940428,clicks,461
998579,1661075926108,clicks,461
1257092,1661075967812,clicks,461
1296823,1661076032502,clicks,461
998579,1661076089267,clicks,461
998579,1661076194207,clicks,461
1257092,1661076234595,clicks,461
1257092,1661076234595,clicks,461
1296823,1661076282340,clicks,461
998579,1661076296329,clicks,461
998579,1661089618221,clicks,461
1257092,1661089629752,clicks,461
998579,1661270248175,clicks,461
998579,1661434006682,clicks,461
1296823,1661434021771,clicks,461
1606740,1661434035152,clicks,461
998579,1661434050882,clicks,461
1296823,1661456736936,clicks,461
1296823,1661456741373,clicks,461
1296823,1661456746638,clicks,461
1606740,1661456773321,clicks,461
1247930,1661456783605,clicks,461
1257092,1661456877658,clicks,461
1257092,1661459852111,clicks,461
1257092,1661460374274,clicks,461
1257092,1661460941715,clicks,461
1619879,1659304807481,clicks,462
1619879,1659304810668,carts,462
1303672,1659333776341,clicks,462
101631,1659387531815,clicks,462
101631,1659387538863,carts,462
104284,1659387565381,clicks,462
104284,1659387588337,carts,462
1629201,1659392372184,clicks,462
1629201,1659392409441,carts,462
954045,1659392428732,clicks,462
954045,1659392449499,carts,462
591800,1659392464495,clicks,462
725696,1659392496644,clicks,462
1525361,1659392517606,clicks,462
1525361,1659392526515,carts,462
175239,1659392620501,clicks,462
978613,1659392691771,clicks,462
957985,1659392705085,clicks,462
957985,1659392719020,carts,462
695212,1659392728791,clicks,462
695212,1659392741591,carts,462
452263,1659392747440,clicks,462
452263,1659392759130,carts,462
669500,1659392765821,clicks,462
1149741,1659392802246,clicks,462
1149741,1659392811913,carts,462
1627361,1659392870275,clicks,462
1627361,1659392875326,carts,462
808289,1659392886025,clicks,462
808289,1659392892048,carts,462
391657,1659392907232,clicks,462
391657,1659392914027,carts,462
1431647,1659392965786,clicks,462
1431647,1659392975802,carts,462
190602,1659393055929,clicks,462
945077,1659393121658,carts,462
1347736,1659393229271,orders,462
1149741,1659393229271,orders,462
957985,1659393229271,orders,462
391657,1659393229271,orders,462
954045,1659393229271,orders,462
1627361,1659393229271,orders,462
1695936,1659393229271,orders,462
452263,1659393229271,orders,462
695212,1659393229271,orders,462
808289,1659393229271,orders,462
1525361,1659393229271,orders,462
945077,1659394585343,orders,462
1431647,1659394585343,orders,462
1619879,1659394585343,orders,462
1629201,1659394585343,orders,462
444928,1659420968875,clicks,462
1347736,1659433621454,clicks,462
1231891,1659507398954,clicks,462
1236775,1659673792209,clicks,462
878689,1659678764867,clicks,462
826336,1659678822169,clicks,462
560747,1659678884692,clicks,462
1764973,1659689127740,clicks,462
825591,1659693721563,clicks,462
852331,1659693777937,clicks,462
435423,1659693802157,clicks,462
852331,1659693840515,clicks,462
852331,1659693873625,carts,462
1173267,1659694461585,clicks,462
1173267,1659694471934,carts,462
1173267,1659695235355,orders,462
1629201,1659788278654,clicks,462
909114,1659861221200,clicks,462
933359,1659861349128,clicks,462
1553757,1659861374823,clicks,462
933359,1659861399036,clicks,462
933359,1659861505370,carts,462
909114,1659861891186,clicks,462
42628,1659866933384,clicks,462
910319,1659866950650,carts,462
467667,1660058868374,clicks,462
1191236,1660185061954,clicks,462
1191236,1660185070884,carts,462
670704,1660185074983,clicks,462
670704,1660185080766,carts,462
1478044,1660185102295,clicks,462
670704,1660185148992,clicks,462
1191236,1660185293125,clicks,462
670704,1660185299359,clicks,462
670704,1660185379870,orders,462
1191236,1660185379870,orders,462
1850780,1660197719421,clicks,462
1192199,1660197743818,clicks,462
1534692,1660197809128,clicks,462
1192199,1660197814770,clicks,462
1819704,1660197832330,clicks,462
1192199,1660197837164,clicks,462
1620524,1660197850427,clicks,462
1192199,1660197854970,clicks,462
430159,1660197866566,clicks,462
1192199,1660197873110,clicks,462
638043,1660305425750,clicks,462
463174,1660305454226,clicks,462
1213075,1660305478211,clicks,462
624644,1660305496021,clicks,462
493565,1660305532908,clicks,462
1450355,1660305605212,clicks,462
623503,1660305611950,clicks,462
1586798,1660305644700,clicks,462
1056609,1660305651916,clicks,462
125484,1660334797657,clicks,462
1616486,1660367094585,clicks,462
1055736,1660412095603,clicks,462
1055736,1660412123566,clicks,462
504322,1660412773351,clicks,462
504322,1660412773370,clicks,462
467667,1660413585439,clicks,462
448995,1660614137402,clicks,462
448995,1660614169989,clicks,462
448995,1660614189810,clicks,462
448995,1660614207554,clicks,462
687068,1660614267583,clicks,462
1435482,1660614316597,clicks,462
935274,1660614446737,clicks,462
1489648,1660653738903,clicks,462
1489648,1660653747695,carts,462
1220256,1660653786065,clicks,462
1489648,1660653814165,orders,462
1369828,1660727205027,clicks,462
1489648,1660741891574,clicks,462
726245,1661091533139,clicks,462
1534692,1661091587202,clicks,462
1168475,1661091599810,clicks,462
1534692,1661091605213,clicks,462
434137,1661091614420,clicks,462
661948,1661091636791,clicks,462
434137,1661091659054,clicks,462
466266,1661091673441,clicks,462
434137,1661091680850,clicks,462
1054751,1661091691349,clicks,462
434137,1661091696258,clicks,462
1357968,1661091701819,clicks,462
434137,1661091706522,clicks,462
189225,1661091710176,clicks,462
879909,1661091742648,clicks,462
597742,1661091770114,clicks,462
879909,1661091788577,clicks,462
95488,1661091801847,clicks,462
1812525,1661091844490,clicks,462
1173267,1661348769569,clicks,462
508481,1661348831916,clicks,462
368737,1659304807482,carts,463
368737,1659304926507,orders,463
853678,1659304975936,orders,463
853678,1659305035839,clicks,463
853678,1659329938902,clicks,463
1035820,1659304807484,clicks,464
10828,1659304834834,clicks,464
1383119,1659304984725,clicks,464
337390,1659305003696,clicks,464
210112,1659305055661,clicks,464
655973,1659305084707,clicks,464
302299,1659990177560,clicks,464
632083,1659990252885,clicks,464
751537,1659990495287,clicks,464
198202,1659990507596,clicks,464
1300997,1659990600885,clicks,464
1316769,1659990651374,clicks,464
1316769,1659990658956,clicks,464
169303,1659990734472,clicks,464
169303,1659990738506,carts,464
315296,1659990963715,clicks,464
173937,1659991004565,clicks,464
1063539,1659991063417,clicks,464
843613,1659991074384,clicks,464
198202,1660029615463,clicks,464
850830,1660029659983,clicks,464
626255,1660029677634,clicks,464
72322,1660029693001,clicks,464
626255,1660029722844,clicks,464
850830,1660029732753,clicks,464
850830,1660029743169,clicks,464
989867,1660029763732,clicks,464
966270,1660029775040,clicks,464
989867,1660029781018,clicks,464
989867,1660029787988,clicks,464
989867,1660029807484,clicks,464
850830,1660029882818,clicks,464
1341757,1660030274087,clicks,464
141858,1660030280019,clicks,464
1625755,1660030326015,clicks,464
1321554,1660030358907,clicks,464
1359203,1660078819317,clicks,464
880435,1660078866785,clicks,464
1359203,1660078873462,clicks,464
1359203,1660078881503,clicks,464
880435,1660078915127,clicks,464
1359203,1660078920508,clicks,464
1691374,1660078931150,clicks,464
1359203,1660078939731,clicks,464
1458934,1660078956802,clicks,464
1359203,1660078966694,clicks,464
1139390,1660078982489,clicks,464
1359203,1660079001776,clicks,464
72322,1660079668059,clicks,464
850830,1660079703342,clicks,464
850830,1660079727193,clicks,464
1359203,1660079738932,clicks,464
1359203,1660079798428,clicks,464
850830,1660079824267,clicks,464
292791,1660079886041,clicks,464
952762,1660162850143,clicks,464
1316769,1660162889094,clicks,464
198202,1660162901090,clicks,464
529982,1660162910631,clicks,464
529982,1660162923414,clicks,464
850830,1660162942619,clicks,464
850830,1660162980593,clicks,464
1095470,1660162996446,clicks,464
850830,1660163002691,clicks,464
989867,1660163019235,clicks,464
1159426,1660163056835,clicks,464
989867,1660163082498,clicks,464
1487564,1660163098954,clicks,464
529982,1660163125396,clicks,464
139301,1660163198818,clicks,464
669199,1660163226159,clicks,464
870977,1660163367671,clicks,464
376930,1660163435174,clicks,464
913024,1660163497106,clicks,464
1187577,1660163573031,clicks,464
466797,1660163671132,clicks,464
1075821,1660163711588,clicks,464
458387,1660163761719,clicks,464
1102628,1660163787986,clicks,464
458387,1660163804623,clicks,464
1560006,1660164371649,clicks,464
466797,1660164384786,clicks,464
1707185,1660164467478,clicks,464
1490936,1660164524837,clicks,464
912462,1660164561088,clicks,464
774401,1660164629524,clicks,464
914743,1660165790336,clicks,464
925386,1660165829943,clicks,464
727863,1660165845777,clicks,464
1144273,1660165879869,clicks,464
298896,1660165923972,clicks,464
172309,1660165938380,clicks,464
424896,1660166009147,clicks,464
1310720,1660166055386,clicks,464
1742460,1660166106438,clicks,464
1822782,1660166125841,clicks,464
1502700,1660166147072,clicks,464
1822782,1660166155912,clicks,464
1690953,1660166212571,clicks,464
1466540,1660166229621,clicks,464
1690953,1660166278422,clicks,464
1450160,1660209837620,clicks,464
859126,1660209957592,clicks,464
669199,1660209992504,clicks,464
1783159,1660210006309,clicks,464
1803879,1660210021620,clicks,464
1711454,1660210085037,clicks,464
989867,1660210181050,clicks,464
1487564,1660210231573,clicks,464
1700550,1660210265644,clicks,464
108312,1660210304615,clicks,464
1359203,1660210367690,clicks,464
1359203,1660210398330,clicks,464
1359203,1660210428240,clicks,464
1644811,1660210441262,clicks,464
1359203,1660210453940,clicks,464
859126,1660210813081,clicks,464
850830,1660210920042,clicks,464
989867,1660210942736,clicks,464
850830,1660210993331,clicks,464
989867,1660211009768,clicks,464
1451546,1660211044957,clicks,464
818679,1660211240156,clicks,464
1599341,1660211271578,clicks,464
813423,1660211325513,clicks,464
850830,1660228007623,clicks,464
626255,1660228026962,clicks,464
850830,1660228036579,clicks,464
1095470,1660228050064,clicks,464
850830,1660228077884,clicks,464
1095470,1660228128851,clicks,464
850830,1660228156188,clicks,464
1779575,1660228362764,clicks,464
1409901,1660228436304,clicks,464
1598568,1660228474786,clicks,464
850830,1660228535443,clicks,464
989867,1660228560210,clicks,464
859126,1660255764803,clicks,464
1707185,1660255783772,clicks,464
1409901,1660255832968,clicks,464
1204764,1660255904444,clicks,464
1015911,1660255947556,clicks,464
475726,1660255976020,clicks,464
792992,1660256021302,clicks,464
1230612,1660256077732,clicks,464
1222084,1660256110690,clicks,464
1452413,1660256128538,clicks,464
1430985,1660256160321,clicks,464
1452413,1660256162885,clicks,464
1734396,1660256225022,clicks,464
723881,1660256295051,clicks,464
1779575,1660325507455,clicks,464
562734,1660325862427,clicks,464
850830,1660325932935,clicks,464
989867,1660325973965,clicks,464
648708,1660326046421,clicks,464
1191728,1660326117650,clicks,464
1665540,1660326180451,clicks,464
298896,1660326251332,clicks,464
1664754,1660326270046,clicks,464
1466540,1660326324842,clicks,464
1717336,1660326351187,clicks,464
1218195,1660326381168,clicks,464
1018712,1660326519908,clicks,464
1710592,1660326543325,clicks,464
1657057,1660326641238,clicks,464
562316,1660326860001,clicks,464
1725126,1660326923709,clicks,464
262832,1660327069155,clicks,464
1075583,1660344490145,clicks,464
1424573,1660344549594,clicks,464
876460,1660344676611,clicks,464
1359203,1660369132403,clicks,464
850830,1660382903269,clicks,464
1187577,1660498439698,clicks,464
779281,1660498455166,clicks,464
1051280,1660498475618,clicks,464
850830,1660498486436,clicks,464
989867,1660498525538,clicks,464
850830,1660498538365,clicks,464
1359203,1660498809684,clicks,464
466797,1660498836263,clicks,464
1359203,1660498845286,clicks,464
859126,1660498857017,clicks,464
913024,1660498958800,clicks,464
1316769,1660499009959,clicks,464
1316769,1660499103025,clicks,464
198202,1660499228423,clicks,464
169303,1660499258742,clicks,464
198202,1660499324752,clicks,464
850830,1660499374855,clicks,464
850830,1660499520369,clicks,464
352192,1660855406571,clicks,464
1294924,1660855429914,clicks,464
1314897,1660855447747,clicks,464
14512,1660855535814,clicks,464
1627108,1660855578421,clicks,464
487696,1660855635328,clicks,464
971902,1660855709162,clicks,464
884970,1660855717578,clicks,464
1627108,1660855733961,clicks,464
19570,1660855760908,clicks,464
469008,1660855777693,clicks,464
1287301,1660855816419,clicks,464
173695,1660855838659,clicks,464
393581,1660855853255,clicks,464
393581,1660855881461,clicks,464
187947,1660855891588,clicks,464
429845,1660855916382,clicks,464
1696292,1660855946751,clicks,464
1199643,1660858441343,clicks,464
373728,1660858462841,clicks,464
464066,1660858477726,clicks,464
1008015,1660858513459,clicks,464
1601531,1660858536117,clicks,464
229179,1660858553098,clicks,464
229179,1660858627418,clicks,464
1008015,1660858640495,clicks,464
1008015,1660858652913,clicks,464
229179,1660858659499,clicks,464
229179,1660858679956,clicks,464
1621550,1660858708068,clicks,464
1621550,1660858727045,clicks,464
1375968,1660858784072,clicks,464
229179,1660858931878,clicks,464
159015,1660941319901,clicks,464
1388982,1660941378307,clicks,464
364851,1660941422096,clicks,464
159015,1660941433545,clicks,464
1839181,1660941448786,clicks,464
1724929,1660941458606,clicks,464
293120,1660941493142,clicks,464
1170509,1660941517155,clicks,464
462816,1660941529653,clicks,464
32322,1661115146560,clicks,464
980118,1661115183966,clicks,464
1586990,1661115261825,clicks,464
402339,1661115305844,clicks,464
869626,1661115443674,clicks,464
1182400,1661115555254,clicks,464
1075576,1661190003558,clicks,464
1191807,1661190094669,clicks,464
